on_time_delivery,delivery_priority,delivery_type,warehouse_type,customer_calls,customer_review,product_cost,prior_purchases,gender,discount_offered,weight_lbs
0,medium,Ship,F,5,3,163,3,M,1,4.05
1,low,Ship,D,5,5,265,6,M,4,4.27
1,low,Ship,F,4,3,269,5,M,2,2.81
1,low,Ship,A,6,3,273,5,M,8,3.85
0,low,Ship,B,5,5,257,5,M,5,3.65
0,medium,Ship,C,6,3,258,4,M,9,4.24
0,medium,Ship,F,5,3,140,5,F,6,4.02
1,medium,Ship,D,5,2,268,5,F,2,2.34
0,low,Ship,F,6,4,279,4,F,5,2.74
0,medium,Ship,A,4,3,225,5,M,3,2.7
1,medium,Ship,B,6,4,296,4,M,5,3.93
0,low,Ship,C,5,3,162,4,F,6,4.34
1,medium,Ship,F,4,3,208,3,F,7,9.98
0,medium,Ship,D,4,2,185,2,F,3,11.81
0,medium,Ship,F,4,4,270,2,F,6,11.51
0,low,Ship,A,3,1,266,3,F,8,10.08
1,low,Ship,B,4,5,148,2,M,2,10.77
1,low,Ship,C,4,5,201,3,F,1,13
0,medium,Ship,F,4,1,171,2,F,1,12.6
0,low,Ship,D,4,3,236,3,M,1,10.48
0,low,Ship,F,4,4,220,3,F,4,12.39
1,low,Ship,A,4,2,161,4,F,9,10.39
0,low,Ship,B,5,1,241,3,M,7,11.78
0,low,Ship,C,5,4,208,2,M,9,10.07
0,medium,Ship,F,6,5,150,3,M,3,12.67
0,medium,Ship,D,4,3,233,2,F,3,10.47
0,medium,Ship,F,2,2,98,5,M,10,9.63
0,low,Ship,A,3,2,271,5,M,5,10.76
1,low,Ship,B,2,2,247,3,F,4,10.33
0,low,Ship,C,3,5,218,4,M,4,11.75
1,medium,Ship,F,5,3,182,4,M,5,10.52
1,medium,Ship,D,4,2,261,2,F,4,13.06
0,low,Ship,F,5,1,167,3,M,9,10.27
1,low,Ship,A,3,3,206,3,F,3,12.67
0,low,Ship,B,6,4,257,6,F,7,9.4
0,low,Ship,C,4,3,185,5,F,9,12.45
0,high,Ship,F,5,2,183,5,F,8,10.63
1,medium,Ship,D,5,1,185,3,F,7,10.7
0,low,Ship,F,3,5,178,3,F,7,9.12
1,high,Ship,A,4,4,258,3,M,10,10.93
0,medium,Ship,B,4,1,238,4,F,10,10.71
0,low,Ship,C,3,2,209,2,M,9,11.47
0,low,Ship,F,2,3,260,2,F,1,10.02
0,medium,Ship,D,4,5,247,2,F,9,10.26
1,low,Ship,F,3,3,261,3,M,2,12.41
0,low,Ship,A,4,5,243,4,F,1,11.75
0,medium,Ship,B,5,1,160,4,M,5,12.88
1,medium,Ship,C,5,2,203,2,F,2,10.39
0,low,Ship,F,3,5,220,4,F,5,12.52
0,medium,Ship,D,3,2,233,3,M,7,12.87
0,low,Ship,F,4,4,101,5,F,8,9.24
1,low,Ship,A,5,4,191,4,M,8,10.07
1,low,Ship,B,3,3,265,3,F,10,9.02
0,low,Ship,C,4,3,249,3,M,4,10.61
1,low,Ship,F,4,4,184,3,F,10,12.58
0,medium,Ship,D,5,5,182,3,F,10,11.16
0,high,Ship,F,5,5,198,2,M,3,11.57
1,medium,Ship,A,3,1,110,4,F,6,12.07
1,low,Ship,B,4,3,268,2,F,4,11.64
0,medium,Ship,C,4,3,146,3,F,10,11.84
0,low,Ship,F,5,2,235,2,F,10,10.89
1,low,Ship,D,5,2,270,3,M,3,11.61
1,low,Ship,F,4,4,174,2,F,1,10.01
1,low,Ship,A,4,2,239,4,F,10,12.19
0,high,Ship,B,3,4,236,4,F,9,10.46
1,medium,Ship,C,4,5,162,2,F,9,11.78
0,low,Ship,F,3,4,260,3,F,8,11.5
1,low,Ship,D,3,1,217,3,F,1,9.21
0,medium,Ship,F,5,3,232,3,M,3,9.98
0,medium,Ship,A,4,5,260,3,F,6,9.31
1,medium,Ship,B,4,2,184,3,F,5,13.08
0,low,Ship,C,5,4,145,4,M,4,10.56
0,medium,Ship,F,5,1,189,2,M,10,11.57
0,high,Ship,D,5,3,150,2,F,9,9.8
0,low,Ship,F,3,3,200,3,M,3,12.65
0,medium,Ship,A,5,1,133,2,M,1,10.24
1,low,Ship,B,4,2,260,3,M,4,12.13
0,medium,Ship,C,4,2,195,2,M,10,10.23
0,medium,Ship,F,4,3,245,4,M,4,13.1
1,low,Ship,D,6,3,166,4,M,10,12.75
0,low,Ship,F,3,5,245,4,M,8,12.35
0,low,Ship,A,6,2,130,5,M,3,12.46
1,low,Ship,B,3,5,204,4,M,6,10.76
1,low,Ship,C,4,2,210,3,M,8,12.5
0,medium,Ship,F,3,5,264,4,F,8,9.53
0,medium,Ship,D,5,2,141,2,F,1,9.45
0,medium,Ship,F,3,5,162,3,F,1,9.77
1,low,Ship,A,4,5,137,2,M,6,8.94
0,low,Road,B,4,3,141,2,F,8,9.55
1,medium,Road,C,6,3,127,3,F,7,12.29
0,low,Road,F,2,2,270,4,M,6,12.31
0,medium,Road,D,3,4,185,4,F,6,11.73
0,low,Road,F,4,1,241,3,M,6,12.87
0,medium,Road,A,3,2,124,5,M,10,11.79
0,medium,Road,B,3,4,228,4,M,6,10.91
0,medium,Road,C,5,4,140,3,M,4,10.19
1,low,Road,F,6,3,192,4,M,9,11.55
1,low,Road,D,4,2,253,5,F,3,10.31
0,medium,Road,F,3,4,287,5,F,9,11.7
1,low,Road,A,3,4,162,5,F,1,9.35
0,low,Road,B,3,4,156,3,M,4,10.2
0,low,Road,C,4,3,187,4,M,4,10.49
0,low,Road,F,6,3,171,3,F,1,10.92
1,low,Road,D,6,2,240,6,M,3,13.15
0,medium,Road,F,3,3,250,4,M,1,10.4
1,high,Road,A,4,5,180,4,F,10,11.41
1,low,Road,B,3,1,242,4,M,10,10.6
0,medium,Road,C,3,1,162,4,F,4,12.53
1,medium,Road,F,5,5,210,3,M,8,13.02
0,medium,Road,D,4,1,189,2,M,4,9.09
1,low,Flight,F,4,5,187,2,M,6,9.52
0,medium,Flight,A,4,1,179,2,F,7,10.15
0,low,Flight,B,2,1,199,2,F,10,11.78
1,medium,Flight,C,5,1,158,4,F,4,12.54
1,low,Flight,F,3,4,181,3,M,10,11.63
0,low,Flight,D,3,5,238,2,F,8,12.72
1,high,Flight,F,5,5,225,4,F,3,11.63
0,medium,Flight,A,5,1,172,2,F,3,10.79
0,low,Flight,B,4,2,199,3,M,4,8.97
0,high,Flight,C,4,4,248,3,F,10,9.99
0,low,Flight,F,3,2,226,3,F,5,12.09
0,medium,Flight,D,4,1,177,3,F,6,11.5
1,low,Flight,F,3,4,238,2,M,5,9.59
0,low,Flight,A,4,5,161,3,F,5,10.43
0,low,Flight,B,2,1,271,3,M,1,10
1,medium,Flight,C,5,2,254,3,F,8,12.99
0,low,Flight,F,4,2,238,2,M,1,11.53
1,medium,Flight,D,5,5,169,3,M,2,13.1
1,high,Flight,F,3,3,168,2,M,10,11.76
0,high,Flight,A,2,5,243,3,M,7,9.89
0,medium,Flight,B,4,5,195,3,M,7,10.66
1,high,Flight,C,3,2,227,3,M,5,9.19
1,medium,Ship,F,3,2,199,3,F,10,12.72
0,low,Ship,D,3,2,160,3,F,7,9.85
1,medium,Ship,F,2,2,160,6,F,9,10.96
0,low,Ship,A,4,4,251,4,F,10,13.19
1,low,Ship,B,6,2,225,4,M,6,12.76
0,low,Ship,C,4,3,260,4,F,5,11.7
1,medium,Ship,F,4,2,263,3,M,4,10.88
1,medium,Ship,D,5,5,196,3,M,7,9
0,medium,Ship,F,4,2,184,2,F,10,13.14
0,medium,Ship,A,5,5,231,2,F,6,12.92
1,low,Ship,B,3,1,153,2,M,7,11.67
0,low,Ship,C,3,1,173,2,F,7,10.33
0,low,Ship,F,3,1,159,3,F,3,11.12
1,low,Ship,D,5,4,137,2,M,7,11.77
1,medium,Ship,F,3,1,249,2,M,9,13.2
1,medium,Ship,A,3,5,247,3,M,10,9.45
1,high,Ship,B,3,2,205,3,M,3,10.06
0,medium,Ship,C,3,2,209,3,M,5,11.02
0,high,Ship,F,3,2,247,2,M,1,9.35
1,medium,Ship,D,4,3,225,2,F,2,9.19
0,low,Ship,F,3,5,150,10,M,2,11.12
1,medium,Ship,A,5,2,210,7,F,4,9.98
0,low,Ship,B,3,2,247,2,F,2,10.31
1,medium,Ship,C,5,5,167,3,M,9,9.52
1,medium,Ship,F,4,5,233,3,F,7,12.35
0,low,Ship,D,2,5,204,10,F,1,10.38
1,medium,Ship,F,5,5,140,8,M,2,10.57
0,high,Ship,A,6,3,218,6,M,8,12.96
0,low,Ship,B,3,3,250,3,M,9,11.01
1,low,Ship,C,3,4,225,4,M,10,9.83
0,medium,Ship,F,7,1,308,4,F,2,3.32
0,low,Ship,D,6,5,256,4,F,2,2.56
0,medium,Ship,F,4,3,251,5,M,2,3.27
0,medium,Ship,A,5,3,270,5,F,8,4.11
1,low,Ship,B,6,5,289,4,M,5,3.53
0,medium,Ship,C,6,3,253,4,F,9,4.02
0,medium,Ship,F,7,2,305,4,M,7,4
0,low,Ship,D,3,3,219,6,M,10,2.46
0,medium,Ship,F,4,2,231,5,M,8,3.44
0,medium,Ship,A,6,5,298,4,F,5,3.98
1,low,Ship,B,6,5,282,4,M,5,3.01
1,low,Ship,C,5,1,240,5,M,2,3.09
0,medium,Ship,F,5,3,223,5,M,4,4.01
0,low,Ship,D,4,4,226,5,M,1,3.88
0,low,Ship,F,5,3,253,5,M,6,2.27
0,low,Ship,A,6,4,249,4,M,10,2.91
1,medium,Ship,B,6,5,294,4,M,10,3.59
0,medium,Ship,C,4,4,263,3,F,8,12.07
1,medium,Ship,F,5,2,196,3,M,4,10.73
0,medium,Ship,D,4,5,184,2,F,2,9.76
1,medium,Ship,F,5,4,231,2,F,7,12.11
0,low,Ship,A,3,1,153,2,M,6,11.01
0,low,Ship,B,3,2,173,2,F,8,12.11
1,low,Ship,C,3,1,159,3,M,10,9.61
1,low,Ship,F,5,4,137,2,F,2,8.99
1,medium,Ship,D,3,1,249,2,F,1,11.44
0,medium,Ship,F,3,4,247,3,M,9,11.87
1,high,Ship,A,3,3,205,3,M,1,12.9
0,medium,Ship,B,3,3,209,3,F,5,12.86
1,high,Ship,C,3,3,247,2,F,8,10.13
1,medium,Ship,F,4,1,225,2,M,5,12.6
0,low,Ship,D,3,2,150,10,F,6,12.3
0,medium,Ship,F,5,3,210,7,F,4,9.62
0,low,Ship,A,3,1,247,2,M,7,12.25
0,medium,Ship,B,5,5,167,3,M,1,9.51
0,medium,Ship,C,4,5,233,3,F,2,9.92
1,low,Ship,F,2,4,204,10,F,4,10.32
0,medium,Ship,D,5,1,140,8,M,7,11.99
1,high,Ship,F,6,3,218,6,F,5,9.59
0,low,Ship,A,3,1,250,3,F,7,10.49
1,low,Ship,B,3,1,225,4,F,10,8.99
0,medium,Ship,C,7,5,308,4,M,6,2.57
1,low,Ship,F,6,3,256,4,F,9,2.67
0,medium,Ship,D,4,5,251,5,F,7,3.04
0,medium,Ship,F,5,1,270,5,M,10,3.08
1,low,Ship,A,6,1,289,4,M,3,2.6
1,medium,Ship,B,6,5,253,4,M,8,4.19
0,medium,Ship,C,7,3,305,4,F,6,2.57
0,low,Ship,F,3,5,219,6,M,1,3.07
0,medium,Ship,D,4,1,231,5,M,6,2.71
1,medium,Ship,F,6,5,298,4,F,8,3.88
0,low,Ship,A,6,1,282,4,M,7,3.88
0,low,Ship,B,5,3,240,5,M,6,3.28
0,medium,Ship,C,5,5,223,5,M,8,2.5
0,medium,Ship,F,5,2,140,5,M,2,3.35
0,medium,Ship,D,5,3,268,5,M,5,3.01
1,low,Ship,F,6,3,279,4,M,7,2.4
0,medium,Ship,A,4,3,225,5,F,6,3.47
0,medium,Ship,B,6,3,296,4,M,7,3.34
0,low,Ship,C,5,5,162,4,M,8,2.89
1,low,Ship,F,6,5,255,4,F,2,2.69
0,low,Ship,D,7,5,255,4,F,9,3.01
1,medium,Ship,F,6,2,286,4,M,6,3.43
0,medium,Road,A,7,2,267,4,M,8,2.83
0,low,Road,B,5,1,226,6,M,5,2.38
1,medium,Road,C,6,5,285,4,F,5,3.6
1,low,Road,F,6,3,276,4,F,5,3.61
1,low,Road,D,6,2,257,4,F,5,3.45
1,medium,Road,F,6,4,287,4,F,10,3.99
1,low,Road,A,6,1,283,5,F,10,2.87
1,medium,Road,B,6,3,309,4,M,2,2.8
1,low,Road,C,4,3,274,5,F,3,3.61
1,medium,Road,F,7,4,244,4,F,4,4.31
0,low,Road,D,5,3,222,6,M,9,3.65
0,low,Road,F,6,1,264,4,M,5,4.19
0,medium,Road,A,4,2,232,5,M,3,2.64
0,medium,Road,B,5,2,227,6,F,6,3.57
0,medium,Road,C,6,4,294,3,M,7,3.21
0,low,Road,F,6,4,260,4,F,1,4.15
0,low,Road,D,4,3,260,5,F,8,3.87
1,low,Road,F,6,1,277,5,F,2,2.62
1,low,Road,A,5,3,257,5,F,7,3.2
1,low,Road,B,5,5,271,6,M,6,3.2
1,low,Road,C,6,1,308,4,F,7,2.78
0,medium,Road,F,7,2,281,4,F,2,2.85
0,low,Flight,D,5,4,307,5,M,8,4.2
1,medium,Flight,F,5,3,224,5,M,9,3.62
1,medium,Flight,A,5,5,233,6,F,4,4.24
0,medium,Flight,B,3,4,179,2,M,5,2.95
0,medium,Flight,C,4,3,267,5,F,9,3.39
1,low,Flight,F,5,3,218,6,F,6,3.35
0,medium,Flight,D,7,3,302,4,F,7,4.22
0,medium,Flight,F,7,3,247,4,M,5,2.34
0,medium,Flight,A,6,3,266,4,F,8,3.41
1,low,Flight,B,5,1,247,5,M,10,3.44
1,low,Flight,C,4,3,219,5,F,8,3.75
1,medium,Flight,F,7,1,287,4,M,9,2.54
0,low,Flight,D,6,3,297,5,F,5,3.65
1,medium,Flight,F,5,5,273,5,M,4,3.52
0,low,Flight,A,5,5,219,5,M,6,2.72
1,medium,Flight,B,5,1,232,5,F,7,2.36
0,low,Flight,C,4,4,264,5,M,3,3.93
1,low,Flight,F,6,3,266,4,F,9,2.44
1,low,Flight,D,7,1,280,5,M,10,2.64
0,medium,Flight,F,7,4,264,4,M,6,2.79
0,low,Flight,A,4,2,258,5,F,8,4.14
0,low,Flight,B,5,1,236,5,M,8,3.18
0,low,Ship,C,5,5,262,5,M,2,2.87
0,medium,Ship,F,5,3,255,6,F,1,12.95
1,low,Ship,D,4,4,267,4,F,8,11.51
1,low,Ship,F,4,1,240,4,M,10,13.15
1,high,Ship,A,4,2,215,2,F,10,8.95
0,low,Ship,B,5,5,252,5,M,9,9.12
0,medium,Ship,C,4,5,136,2,M,4,12.15
0,medium,Ship,F,3,4,225,4,F,9,12.29
0,low,Ship,D,3,3,187,6,F,2,10.03
1,low,Ship,F,4,4,144,3,M,6,9.12
0,low,Ship,A,3,2,226,2,M,10,9.38
0,low,Ship,B,5,2,229,3,F,3,10.84
1,low,Ship,C,3,3,255,3,M,4,10.2
0,medium,Ship,F,5,3,227,5,F,9,11
1,medium,Ship,D,5,1,248,3,M,6,11.2
0,low,Ship,F,3,2,151,2,F,3,10.49
0,medium,Ship,A,4,5,188,3,M,8,9.09
1,medium,Ship,B,4,2,160,2,M,3,9.49
0,low,Ship,C,4,2,156,3,F,1,11.82
0,medium,Ship,F,3,4,162,3,M,7,11.71
0,low,Ship,D,4,4,270,3,F,4,12.98
0,medium,Ship,F,4,5,200,4,F,2,10.91
0,medium,Ship,A,3,3,224,4,M,10,9.14
1,medium,Ship,B,4,4,146,4,M,7,10.92
1,low,Ship,C,5,3,156,3,F,6,11.53
1,medium,Ship,F,4,3,235,3,F,4,12.67
1,medium,Ship,D,4,1,231,3,M,5,9.08
1,low,Ship,F,4,5,141,2,F,10,13.02
1,medium,Ship,A,3,1,178,4,M,9,12.63
0,high,Ship,B,5,4,244,6,F,3,9.01
1,medium,Ship,C,4,2,247,2,M,7,10.92
0,medium,Ship,F,3,1,132,3,F,5,13.18
1,medium,Ship,D,4,5,190,3,M,6,10.3
0,medium,Ship,F,3,2,113,5,M,1,13.21
0,high,Ship,A,5,5,253,2,F,3,10.69
0,medium,Ship,B,4,3,235,3,F,4,10.45
0,low,Ship,C,3,3,264,2,M,6,9.04
0,medium,Ship,F,3,5,286,6,M,3,9.75
0,medium,Ship,D,4,3,141,3,F,3,9.37
0,low,Ship,F,4,2,243,3,M,3,12.57
0,low,Ship,A,5,4,209,4,F,10,12.04
1,medium,Ship,B,4,4,246,2,F,2,10.21
1,medium,Ship,C,4,3,257,3,M,1,12.6
1,medium,Ship,F,4,2,217,2,F,8,10.82
0,low,Ship,D,4,4,246,3,M,9,11.11
1,low,Ship,F,4,4,166,6,F,6,9.04
0,low,Ship,A,3,3,183,2,F,3,11.44
1,medium,Ship,B,4,5,136,2,M,4,13.06
1,low,Ship,C,4,1,224,2,M,10,10.26
1,medium,Ship,F,4,3,174,3,M,2,8.97
0,medium,Ship,D,4,5,209,3,F,4,10.6
1,medium,Ship,F,4,3,256,2,F,3,10.32
0,medium,Ship,A,4,2,231,4,M,9,11.45
0,low,Ship,B,2,1,228,2,F,2,11.98
1,medium,Ship,C,4,2,198,3,M,10,12.1
0,medium,Ship,F,5,5,223,3,F,3,9.66
0,medium,Ship,D,3,4,257,4,F,8,10.54
0,low,Ship,F,4,4,265,3,M,10,10.45
1,medium,Ship,A,3,3,258,3,F,7,8.97
1,low,Ship,B,3,2,272,3,M,7,12.47
0,medium,Ship,C,5,3,273,4,M,1,11.29
1,high,Ship,F,3,5,287,5,M,1,11.6
1,low,Ship,D,5,1,176,4,F,1,9.41
0,medium,Ship,F,5,4,136,3,M,4,11.93
1,low,Ship,A,3,5,204,2,F,1,8.87
1,medium,Ship,B,4,3,213,3,M,2,11.98
0,low,Ship,C,3,3,160,3,M,1,10.51
1,medium,Ship,F,3,5,148,2,F,9,11.23
0,medium,Ship,D,4,3,255,4,F,10,10.45
1,medium,Ship,F,3,3,212,3,M,10,12.62
0,medium,Ship,A,3,3,217,3,M,10,11.99
0,medium,Ship,B,4,2,145,3,F,7,12.84
0,high,Ship,C,3,1,170,3,F,6,12.68
1,high,Ship,F,3,2,244,3,F,5,12.74
0,medium,Ship,D,3,1,151,4,M,2,11.06
0,low,Ship,F,4,1,202,3,M,10,9.82
0,medium,Ship,A,4,1,195,3,M,2,10.32
0,medium,Ship,B,3,3,150,3,M,9,12.9
1,medium,Ship,C,4,3,225,2,F,10,12.18
0,medium,Ship,F,4,5,142,4,F,6,11.08
0,low,Ship,D,3,3,262,4,M,5,10.54
0,medium,Ship,F,3,1,251,6,M,10,10.83
1,medium,Ship,A,5,5,221,2,M,10,9.38
0,medium,Ship,B,3,2,202,2,F,7,11.75
0,medium,Ship,C,4,3,216,4,M,3,10.47
0,low,Ship,F,4,2,239,3,F,4,13.04
0,low,Ship,D,2,3,192,3,M,4,12.18
0,medium,Ship,F,3,4,185,2,M,5,10.08
1,low,Ship,A,5,4,235,3,M,3,9.72
0,low,Ship,B,3,2,253,2,M,8,12.36
1,low,Ship,C,3,4,180,3,M,2,12.48
0,medium,Ship,F,3,5,150,2,M,10,11.44
0,medium,Ship,D,4,2,168,6,F,9,8.88
0,medium,Road,F,5,4,274,3,F,1,8.88
1,medium,Road,A,3,2,179,3,M,9,11.52
1,medium,Road,B,6,1,237,5,M,3,11.68
0,low,Road,C,3,4,160,3,M,10,10.15
0,low,Road,F,4,1,225,2,M,4,9.04
0,low,Road,D,4,2,217,2,M,4,12.21
0,medium,Road,F,3,5,263,3,M,1,10.24
0,medium,Road,A,4,4,128,6,F,3,12.04
0,low,Road,B,3,3,167,3,F,8,9.74
0,low,Road,C,3,2,221,2,F,10,9.51
0,low,Road,F,3,3,173,2,M,5,10.37
0,low,Road,D,4,2,149,6,F,6,10.81
1,medium,Road,F,3,5,234,2,F,8,11.55
0,medium,Road,A,3,3,237,3,M,6,10.84
1,low,Road,B,2,4,269,4,M,2,9.41
1,high,Road,C,3,5,182,3,M,5,9.22
0,medium,Road,F,6,3,199,4,F,1,11.47
0,low,Road,D,4,1,264,4,F,6,10.72
1,low,Road,F,6,5,167,3,F,2,12.7
1,medium,Road,A,4,4,155,3,F,6,12.74
1,high,Road,B,5,1,274,2,F,8,10.24
0,low,Road,C,4,1,213,5,M,10,12.11
1,high,Flight,F,3,2,204,2,M,8,10.06
0,medium,Flight,D,5,2,259,2,M,7,10.5
0,medium,Flight,F,3,1,174,3,F,2,10.96
1,low,Flight,A,3,1,230,2,F,4,9.67
1,low,Flight,B,5,4,260,4,M,4,13.03
0,low,Flight,C,4,5,176,2,F,1,9.16
1,medium,Flight,F,5,2,217,2,F,6,9.08
0,low,Flight,D,4,2,219,3,F,9,12.57
0,medium,Flight,F,4,1,189,3,M,5,9.11
1,low,Flight,A,4,1,252,4,F,7,12.04
1,medium,Flight,B,3,2,189,3,F,2,9.15
0,low,Flight,C,5,2,159,3,M,5,10.87
0,low,Flight,F,4,2,262,3,M,6,11.86
1,low,Flight,D,6,1,191,5,M,8,11.37
1,medium,Flight,F,4,1,271,4,F,2,9.11
0,low,Flight,A,4,5,196,5,F,2,12.88
0,low,Flight,B,4,3,261,6,F,6,11.17
0,medium,Flight,C,4,5,233,6,M,1,11.65
0,low,Flight,F,5,4,235,4,M,5,9.93
1,low,Flight,D,3,2,154,3,F,8,11.35
0,low,Flight,F,4,5,167,4,M,3,10.27
0,low,Flight,A,6,4,144,4,F,5,10.21
0,low,Ship,B,5,3,194,4,M,9,12.9
0,medium,Ship,C,5,4,242,4,F,5,11.85
0,medium,Ship,F,3,3,144,3,M,8,12.63
0,medium,Ship,D,5,4,157,7,F,9,9.42
1,medium,Ship,F,4,3,184,7,M,5,13.05
1,medium,Ship,A,5,1,151,3,M,2,9.2
0,medium,Ship,B,4,1,175,3,M,2,12.92
0,low,Ship,C,3,2,177,3,F,5,13.1
0,low,Ship,F,6,1,141,3,F,2,11.34
0,low,Ship,D,4,2,210,3,M,5,10.46
0,low,Ship,F,2,4,224,2,M,8,10.48
1,medium,Ship,A,4,1,253,3,F,9,12.13
1,medium,Ship,B,4,1,157,2,F,7,10.34
1,medium,Ship,C,3,2,172,3,F,8,10.98
1,high,Ship,F,3,5,193,10,M,6,11.57
0,low,Ship,D,6,2,255,4,M,9,2.55
1,low,Ship,F,7,5,255,4,F,2,4.03
0,medium,Ship,A,6,4,286,4,F,1,3.46
1,medium,Ship,B,7,1,267,4,M,9,2.78
1,low,Ship,C,5,4,226,6,F,3,2.7
0,medium,Ship,F,6,3,285,4,F,1,3.54
1,low,Ship,D,6,4,276,4,M,4,3.66
0,low,Ship,F,6,4,257,4,F,4,3.2
1,medium,Ship,A,6,4,287,4,M,7,2.52
1,low,Ship,B,6,1,283,5,F,9,2.89
1,medium,Ship,C,6,1,309,4,F,10,4.2
0,low,Ship,F,4,5,274,5,M,7,2.7
1,medium,Ship,D,7,2,244,4,F,8,3.26
0,low,Ship,F,5,4,222,6,F,9,2.21
0,low,Ship,A,6,1,264,4,M,9,2.74
1,medium,Ship,B,4,1,232,5,F,7,4.19
0,medium,Ship,C,5,1,217,2,F,10,9.4
0,low,Ship,F,4,5,219,3,F,1,11.51
1,medium,Ship,D,4,3,189,3,F,4,12.37
1,low,Ship,F,4,2,252,4,M,1,10.37
1,medium,Ship,A,3,3,189,3,F,1,13
1,low,Ship,B,5,3,159,3,M,7,12.04
0,low,Ship,C,4,3,262,3,F,3,9.21
0,low,Ship,F,6,2,191,5,M,1,9.51
0,medium,Ship,D,4,5,271,4,M,9,11.15
0,low,Ship,F,4,2,196,5,M,5,11.01
0,low,Ship,A,4,1,261,6,F,6,12.92
0,medium,Ship,B,4,1,233,6,F,2,11.92
0,low,Ship,C,5,4,235,4,M,10,10.76
1,low,Ship,F,3,1,154,3,M,5,10.41
1,low,Ship,D,4,4,167,4,M,2,13.02
0,low,Ship,F,6,1,144,4,F,5,11.29
1,low,Ship,A,5,2,194,4,M,8,12.46
1,medium,Ship,B,5,3,242,4,F,8,9.72
0,medium,Ship,C,3,5,144,3,F,9,13.03
0,medium,Ship,F,5,4,157,7,M,3,10.41
0,medium,Ship,D,4,1,184,7,F,6,10.93
0,medium,Ship,F,5,1,151,3,F,9,12.49
0,medium,Ship,A,4,4,175,3,M,2,8.83
0,low,Ship,B,3,2,177,3,F,9,11.96
1,low,Ship,C,6,3,141,3,M,7,11.51
1,low,Ship,F,4,2,210,3,F,9,9.04
0,low,Ship,D,2,3,224,2,F,5,11.13
0,medium,Ship,F,4,4,253,3,F,4,11.54
0,medium,Ship,A,4,5,157,2,F,1,11.14
1,medium,Ship,B,3,1,172,3,M,5,12.56
0,high,Ship,C,3,1,193,10,F,1,9.83
1,low,Ship,F,6,3,255,4,M,6,3.65
0,low,Ship,D,7,5,255,4,M,7,2.43
1,medium,Ship,F,6,4,286,4,F,1,3.39
0,medium,Ship,A,7,3,267,4,F,10,3.41
0,low,Ship,B,5,4,226,6,M,1,2.93
1,medium,Ship,C,6,4,285,4,M,4,2.74
1,low,Ship,F,6,3,276,4,F,8,3.87
0,low,Ship,D,6,3,257,4,F,2,3.73
1,medium,Ship,F,6,1,287,4,M,5,3.95
0,low,Ship,A,6,1,283,5,F,5,2.86
0,medium,Ship,B,6,2,309,4,F,8,4.25
1,low,Ship,C,4,1,274,5,F,5,3.49
0,medium,Ship,F,7,3,244,4,M,10,3.59
0,low,Ship,D,5,5,222,6,M,1,4.33
0,medium,Ship,F,7,1,264,4,F,5,2.73
1,low,Ship,A,4,4,258,5,M,7,2.78
0,low,Ship,B,5,5,236,5,F,7,2.51
0,low,Ship,C,6,3,304,4,F,9,3.09
0,medium,Ship,F,6,3,244,5,F,5,2.41
0,low,Ship,D,7,1,301,4,M,10,4.12
0,medium,Ship,F,4,4,275,5,M,5,2.46
1,low,Ship,A,5,4,236,5,M,6,4.03
0,medium,Ship,B,6,3,286,4,M,4,2.58
1,low,Ship,C,5,4,238,6,M,6,4.08
0,medium,Ship,F,7,3,300,4,F,5,2.74
1,medium,Ship,D,6,2,292,4,M,2,2.53
0,low,Ship,F,5,2,172,2,M,9,2.42
0,medium,Ship,A,2,1,181,5,M,3,2.29
0,low,Ship,B,7,5,289,4,M,9,4.2
1,medium,Ship,C,7,5,256,4,M,4,2.51
1,medium,Ship,F,4,5,251,5,M,10,3.71
0,low,Road,D,6,5,245,4,M,3,3.78
0,medium,Road,F,5,2,266,5,M,8,3.01
0,low,Road,A,4,1,220,5,F,9,4.01
0,low,Road,B,4,2,274,5,F,8,2.75
1,low,Road,C,7,5,301,4,M,9,3.66
1,low,Road,F,6,5,285,4,M,8,2.27
1,low,Road,D,6,3,271,4,F,2,3.01
0,low,Road,F,4,3,241,5,F,2,3.18
0,low,Road,A,3,1,146,5,M,10,3.83
0,medium,Road,B,6,4,256,4,F,9,3.95
1,low,Road,C,6,2,235,5,F,5,2.32
1,low,Road,F,5,5,275,3,F,9,3.73
1,low,Road,D,6,4,205,4,F,10,4.35
0,medium,Road,F,5,4,244,5,F,1,2.91
0,medium,Road,A,5,2,269,6,F,5,2.42
0,medium,Road,B,4,1,238,5,F,3,4.22
0,low,Road,C,5,4,217,5,F,8,3.97
0,low,Road,F,5,2,258,5,M,3,4.02
0,medium,Road,D,7,1,269,5,F,5,3.09
1,low,Road,F,4,2,259,5,M,6,4.03
1,low,Road,A,6,5,260,4,F,8,2.97
1,medium,Road,B,5,5,227,5,F,2,3.17
1,low,Flight,C,4,2,223,6,F,10,3.64
0,medium,Flight,F,5,2,221,5,M,10,2.56
0,low,Flight,D,7,4,296,4,F,10,2.28
0,high,Flight,F,5,3,228,5,M,9,4.24
1,medium,Flight,A,4,4,275,5,M,7,3.44
0,medium,Flight,B,5,3,230,5,M,4,2.48
0,medium,Flight,C,5,1,241,5,M,3,3.04
1,low,Flight,F,4,2,270,5,F,5,3.85
1,medium,Flight,D,6,4,264,5,F,7,2.69
